fundcode,name,category
003125,中科沃土沃鑫成长混合,混合型
003126,长信易进混合A,混合型
003127,长信易进混合C,混合型
003130,中信保诚稳利债券C,债券型
003131,国寿安保强国智造混合,混合型
003132,德邦新回报灵活配置混合,混合型
003133,易方达裕鑫债券A,债券型
003134,易方达裕鑫债券C,债券型
003135,金元顺安沣楹债券,债券型
003142,鹏华弘达混合A,混合型
003143,鹏华弘达混合C,混合型
003144,华宝新机遇混合(LOF)C,混合型
003145,中融竞争优势,股票型
003146,融通通优债券,债券型
003147,大成动态量化混合,混合型
003150,中欧睿诚定期开放混合A,混合型
003151,中欧睿诚定期开放混合C,混合型
003152,华富天鑫灵活配置混合A,混合型
003153,华富天鑫灵活配置混合C,混合型
003154,华宝新活力混合,混合型
003155,中加丰尚纯债债券,债券型
003156,招商招悦纯债A,债券型
003157,招商招悦纯债C,债券型
003159,万家恒瑞18个月定开债A,定开债券
003160,万家恒瑞18个月定开债C,定开债券
003161,南方安泰混合,混合型
003162,博时富宁纯债债券,债券型
003163,金鹰添益3个月定开债,定开债券
003164,建信现金添利货币B,货币型
003165,鹏华弘嘉混合A类,混合型
003166,鹏华弘嘉混合C类,混合型
003167,前海开源鼎瑞债券A,债券型
003168,前海开源鼎瑞债券C,债券型
003169,长盛盛辉混合A,混合型
003170,长盛盛辉混合C,混合型
003171,信达澳银慧理财货币,货币型
003173,民生加银鑫安纯债C,债券型
003174,前海联合添惠纯债A,债券型
003175,华泰柏瑞多策略混合,混合型
003176,德邦景颐债券A,债券型
003177,德邦景颐债券C,债券型
003179,山西裕利定开债,定开债券
003180,前海联合添利债券A,债券型
003181,前海联合添利债券C,债券型
003182,华富弘鑫混合A,混合型
003183,华富弘鑫混合C,混合型
003184,中证财通可持续发展100指数C,股票指数
003185,建信货币B,货币型
003186,鹏华兴安定期开放混合,混合型
003187,嘉实安益混合,混合型
003188,博时聚源纯债债券,债券型
003189,汇添富保鑫混合,混合型
003190,创金合信消费主题股票A,股票型
003191,创金合信消费主题股票C,股票型
003192,创金合信尊丰纯债,债券型
003193,创金合信尊智纯债,债券型
003194,汇添富中证上海国企ETF联接,联接基金
003195,光大保德信永利纯债A,债券型
003196,光大保德信永利纯债C,债券型
003197,光大保德信安诚债券A,债券型
003198,光大保德信安诚债券C,债券型
003199,长盛盛琪一年债券A,定开债券
003200,长盛盛琪一年债券C,定开债券
003204,财通收益增强债券C,债券型
003205,财通多策略稳健增长债券C,债券型
003206,博时合鑫货币,货币型
003207,博时富发纯债,债券型
003208,东兴量化多策略混合,混合型
003209,鹏华丰达债券,债券型
003210,博时智臻纯债债券,债券型
003213,中银悦享定期开放债券发起式,定开债券
003214,易方达富惠纯债债券,债券型
003218,前海开源祥和债券A,债券型
003219,前海开源祥和债券C,债券型
003220,浙商惠利纯债债券,债券型
003221,新华丰利债券A,债券型
003222,新华丰利债券C,债券型
003223,广发景丰纯债,债券型
003224,鹏华兴润定期开放混合A,混合型
003225,鹏华兴润定期开放混合C,混合型
003226,信诚稳健债券A,债券型
003227,信诚稳健债券C,债券型
003228,浦银安盛日日鑫货币A,货币型
003229,浦银安盛日日鑫货币B,货币型
003230,创金合信医疗保健股票A,股票型
003231,创金合信医疗保健股票C,股票型
003232,创金合信金融地产A,股票型
003233,创金合信金融地产C,股票型
003234,信诚至利混合A,混合型
003235,信诚至利混合C,混合型
003236,信诚惠盈债券A,债券型
003237,信诚惠盈债券C,债券型
003238,新华外延增长主题灵活配置混合,混合型
003239,博时安祺6个月定开债A,定开债券
003240,博时安祺6个月定开债C,定开债券
003241,创金合信量化发现混合A,混合型
003242,创金合信量化发现混合C,混合型
003243,上投摩根中国世纪人民币,QDII
003244,上投摩根中国世纪美元现钞,QDII
003245,上投摩根中国世纪美元现汇,QDII
003246,华泰柏瑞天添宝货币A,货币型
003252,大成添益交易型货币A,货币型
003253,大成添益交易型货币B,货币型
003254,前海开源鼎裕债券A,债券型
003255,前海开源鼎裕债券C,债券型
003258,博时富祥纯债债券A,债券型
003259,博时聚利纯债债券,债券型
003260,博时利发纯债,债券型
003264,新华活期添利货币B,货币型
003265,招商招坤纯债A,债券型
003266,招商招坤纯债C,债券型
003267,新华壹诺宝货币B,货币型
003268,博时悦楚纯债,债券型
003269,招商招乾3个月定开债A,定开债券
003270,招商招乾3个月定开债C,定开债券
003273,安信永丰定开债券A,定开债券
003274,安信永丰定开债券C,定开债券
003275,国联安添利增长债A,债券型
003276,国联安添利增长债C,债券型
003277,信诚稳瑞债券A,债券型
003278,信诚稳瑞债券C,债券型
003279,融通沪港深智慧生活灵活配置混合,混合型
003280,鹏华丰恒债券,债券型
003281,广发活期宝货币B,货币型
003282,信诚至裕灵活配置混合A,混合型
003283,信诚至裕灵活配置混合C,混合型
003284,中邮医药健康混合,混合型
003285,国寿安保安康纯债债券,债券型
003286,平安惠享纯债,债券型
003287,中信保诚稳益A,债券型
003288,中信保诚稳益C,债券型
003289,创金合信尊泰纯债债券,债券型
003290,长城久稳债券,债券型
003291,信达澳银健康中国混合,混合型
003292,嘉实优势成长混合,混合型
003293,易方达科瑞混合,混合型
003295,南方安裕混合A,混合型
003297,招商双债增强债券(LOF)E,债券型
003298,嘉实物流产业股票A,股票型
003299,嘉实物流产业股票C,股票型
003300,华夏圆和混合,混合型
003301,华夏鼎融债券A,债券型
003302,华夏鼎融债券C,债券型
003304,前海开源沪港深核心资源混合A,混合型
003305,前海开源沪港深核心资源混合C,混合型
003308,中信建投睿利A,混合型
003309,兴业启元一年定开债A,定开债券
003310,兴业启元一年定开债C,定开债券
003312,大摩睿成中小盘弹性股票,股票型
003313,中银睿享定开债券,定开债券
003314,浙商惠南纯债债券,债券型
003315,景顺长城政策性金融债,债券型
003316,中银证券现金管家货币A,货币型
003317,中银证券现金管家货币B,货币型
003318,景顺中证500行业中性低波动,股票指数
003319,建信瑞丰添利混合A,混合型
003320,建信瑞丰添利混合C,混合型
003321,易方达原油C类人民币,QDII
003322,易方达原油A类美元汇,QDII
003323,易方达原油C类美元汇,QDII
003324,东方永兴18个月定开债A,定开债券
003325,东方永兴18个月定开债C,定开债券
003327,万家鑫璟纯债A,债券型
003328,万家鑫璟纯债C,债券型
003329,万家鑫安纯债债券A,债券型
003330,万家鑫安纯债债券C,债券型
003331,博时乐臻定开混合,混合型
003332,南方荣发混合,混合型
003333,泰信智选成长混合,混合型
003334,中融融信双盈A,债券型
003335,中融融信双盈C,债券型
003336,长江收益增强债券,债券型
003337,南方颐元定开债券发起式A,定开债券
003338,南方颐元定开债券发起式C,定开债券
003341,工银瑞盈18个月定开债,定开债券
003342,工银国债纯债债券A,债券型
003343,鹏华弘惠灵活配置混合A,混合型
003344,鹏华弘惠灵活配置混合C,混合型
003345,安信新成长混合A,混合型
003346,安信新成长混合C,混合型
003349,长信稳益纯债,债券型
003351,招商稳荣定开混合A,混合型
003352,招商稳荣定开混合C,混合型
003357,嘉实稳祥纯债债券C,债券型
003358,易方达中债7-10年国开债指数,债券指数
003359,大成360互联网+大数据100C,股票指数
003360,前海开源瑞和债券A,债券型
003361,前海开源瑞和债券C,债券型
003362,国联安睿利定开混合,混合型
003363,长江乐享货币A,货币型
003364,长江乐享货币B,货币型
003365,长江乐享货币C,货币型
003366,浙商汇金中证转型成长指数,股票指数
003367,鹏华兴合定期开放混合A,混合型
003368,鹏华兴合定期开放混合C,混合型
003371,招商招轩纯债A,债券型
003372,招商招轩纯债C,债券型
003373,大成景禄灵活配置混合A,混合型
003374,大成景禄灵活配置混合C,混合型
003376,广发中债7-10年国开债指数A,债券指数
003377,广发中债7-10年国开债指数C,债券指数
003378,泰康策略优选混合,混合型
003379,信诚至选混合A,混合型
003380,信诚至选混合C,混合型
003382,民生加银鑫享债券A,债券型
003383,民生加银鑫享债券C,债券型
003384,金鹰添盈纯债债券,债券型
003385,工银全球美元债A人民币,QDII
003386,工银全球美元债A美元现汇,QDII
003387,工银全球美元债C,QDII
003388,招商招益宝货币A,货币型
003389,招商招益宝货币B,货币型
003390,江信一年定开,定开债券
003391,建信天添益货币A,货币型
003392,建信天添益货币B,货币型
003393,建信天添益货币C,货币型
003394,建信恒安一年定开债,定开债券
003395,安信尊享纯债,债券型
003396,东方红优享红利混合,混合型
003397,银华体育文化灵活配置混合,混合型
003398,太平日日金货币A,货币型
003399,太平日日金货币B,货币型
003400,建信恒瑞一年定开债,定开债券
003401,工银可转债债券,债券型
003402,安信活期宝货币A,货币型
003403,华商瑞丰短债A,债券型
003406,南方多元定开债券,定开债券
003407,景顺长城景泰丰利纯债A,债券型
003408,景顺长城景泰丰利纯债C,债券型
003411,鹏华弘康灵活配置混合A,混合型
003412,鹏华弘康灵活配置混合C,混合型
003413,华泰柏瑞新经济沪港深混合,混合型
003414,泰达宏利创金混合A,混合型
003415,泰达宏利创金混合C,混合型
003416,招商财经大数据股票A,股票型
003417,中加丰泽纯债债券,债券型
003418,华润元大润鑫债券A,债券型
003419,中欧弘安一年定期开放债券,定开债券
003422,国寿安保添利货币A,货币型
003423,国寿安保添利货币B,货币型
003424,江信洪福纯债,债券型
003425,江信添福A,债券型
003426,江信添福C,债券型
003427,建信恒远一年定开债,定开债券
003428,中加丰盈纯债债券,债券型
003429,中证兴业中高等级信用债指数,债券指数
003430,兴业14天理财A,理财型
003431,兴业14天理财B,理财型
003432,信诚至瑞灵活配置A,混合型
003433,信诚至瑞灵活配置C,混合型
003434,博时鑫泽灵活配置混合A,混合型
003435,博时鑫泽灵活配置混合C,混合型
003438,招商招怡纯债A,债券型
003439,招商招怡纯债C,债券型
003440,招商招享纯债A,债券型
003441,招商招享纯债C,债券型
003442,招商招惠3个月定期开放债券A,定开债券
003443,招商招惠3个月定期开放债券C,定开债券
003445,中加丰享纯债债券,债券型
003446,英大睿鑫A,混合型
003447,英大睿鑫C,混合型
003448,招商招华纯债A,债券型
003449,招商招华纯债C,债券型
003450,招商招信定开债A,定开债券
003451,招商招信定开债C,定开债券
003452,招商招盛纯债A,债券型
003453,招商招盛纯债C,债券型
003454,招商招通纯债A,债券型
003455,招商招通纯债C,债券型
003456,信达澳银新目标混合,混合型
003457,国泰润泰纯债债券,债券型
003458,嘉实稳宏债券A,债券型
003459,嘉实稳宏债券C,债券型
003460,嘉实现金宝,货币型
003461,嘉实稳元纯债债券,债券型
003463,泰达宏利亚洲债券(QDII)A,QDII
003464,泰达宏利亚洲债券(QDII)C,QDII
003465,平安金管家货币A,货币型
003467,富荣货币A,货币型
003468,富荣货币B,货币型
003471,新疆前海联合添鑫定开债A,定开债券
003472,新疆前海联合添鑫定开债C,定开债券
003473,南方天天利货币A,货币型
003474,南方天天利货币B,货币型
003475,前海联合沪深300指数A,股票指数
003476,南方安颐混合,混合型
003478,民生加银腾元宝货币A,货币型
003479,财通资管鑫管家货币A,货币型
